Identyfikator problemu,Opis,Stan,Ważność,Punkty scenariusza,Ścieżka projektu,Rodzaj lokalizacji,ŚCIEŻKA,Wiersz,Kolumna,Identyfikator zdarzenia,Link pomocy,Nazwa zestawu,Wersja zestawu,Klucz publiczny zestawu,Fragment kodu
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,19,12,T:System.Windows.Forms.Label,,,,,this.labelCompanyName.Text = AssemblyCompany;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,19,12,P:System.Windows.Forms.Label.Text,,,,,this.labelCompanyName.Text = AssemblyCompany;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,18,12,T:System.Windows.Forms.Label,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,18,12,P:System.Windows.Forms.Label.Text,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,17,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,17,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,16,12,T:System.Windows.Forms.Label,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,16,12,P:System.Windows.Forms.Label.Text,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,15,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = String.Format(""About {0}"", AssemblyTitle);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,12,8,M:System.Windows.Forms.Form.#ctor,,,,,"public AboutBox1()          {              InitializeComponent();              this.Text = String.Format(""About {0}"", AssemblyTitle);              this.labelProductName.Text = AssemblyProduct;              this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);              this.labelCopyright.Text = AssemblyCopyright;              this.labelCompanyName.Text = AssemblyCompany;              this.textBoxDescription.Text = AssemblyDescription;          }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,20,12,T:System.Windows.Forms.TextBox,,,,,this.textBoxDescription.Text = AssemblyDescription;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,20,12,P:System.Windows.Forms.TextBox.Text,,,,,this.textBoxDescription.Text = AssemblyDescription;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,19,12,T:System.Windows.Forms.Label,,,,,this.labelCompanyName.Text = AssemblyCompany;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,19,12,P:System.Windows.Forms.Label.Text,,,,,this.labelCompanyName.Text = AssemblyCompany;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,18,12,T:System.Windows.Forms.Label,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,18,12,P:System.Windows.Forms.Label.Text,,,,,this.labelCopyright.Text = AssemblyCopyright;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,17,12,T:System.Windows.Forms.Label,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,17,12,P:System.Windows.Forms.Label.Text,,,,,"this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,16,12,T:System.Windows.Forms.Label,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,16,12,P:System.Windows.Forms.Label.Text,,,,,this.labelProductName.Text = AssemblyProduct;
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,15,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = String.Format(""About {0}"", AssemblyTitle);"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,12,8,M:System.Windows.Forms.Form.#ctor,,,,,"public AboutBox1()          {              InitializeComponent();              this.Text = String.Format(""About {0}"", AssemblyTitle);              this.labelProductName.Text = AssemblyProduct;              this.labelVersion.Text = String.Format(""Version {0}"", AssemblyVersion);              this.labelCopyright.Text = AssemblyCopyright;              this.labelCompanyName.Text = AssemblyCompany;              this.textBoxDescription.Text = AssemblyDescription;          }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\AboutBox1.cs,10,30,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,66,12,M:System.Windows.Forms.Form.Close,,,,,this.Close();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,61,12,M:System.Windows.Forms.Form.Close,,,,,this.Close();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,59,12,T:System.Windows.Forms.TextBox,,,,,"Application.UserAppDataRegistry.SetValue(""Timer"", System.Convert.ToInt32(textBox3.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,59,12,P:System.Windows.Forms.TextBox.Text,,,,,"Application.UserAppDataRegistry.SetValue(""Timer"", System.Convert.ToInt32(textBox3.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,59,12,T:System.Windows.Forms.Application,,,,,"Application.UserAppDataRegistry.SetValue(""Timer"", System.Convert.ToInt32(textBox3.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,59,12,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"Application.UserAppDataRegistry.SetValue(""Timer"", System.Convert.ToInt32(textBox3.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,58,12,T:System.Windows.Forms.TextBox,,,,,"Application.UserAppDataRegistry.SetValue(""MaxUP"", System.Convert.ToInt32(textBox2.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,58,12,P:System.Windows.Forms.TextBox.Text,,,,,"Application.UserAppDataRegistry.SetValue(""MaxUP"", System.Convert.ToInt32(textBox2.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,58,12,T:System.Windows.Forms.Application,,,,,"Application.UserAppDataRegistry.SetValue(""MaxUP"", System.Convert.ToInt32(textBox2.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,58,12,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"Application.UserAppDataRegistry.SetValue(""MaxUP"", System.Convert.ToInt32(textBox2.Text,10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,57,12,T:System.Windows.Forms.TextBox,,,,,"Application.UserAppDataRegistry.SetValue(""MaxDL"", System.Convert.ToInt32(textBox1.Text, 10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,57,12,P:System.Windows.Forms.TextBox.Text,,,,,"Application.UserAppDataRegistry.SetValue(""MaxDL"", System.Convert.ToInt32(textBox1.Text, 10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,57,12,T:System.Windows.Forms.Application,,,,,"Application.UserAppDataRegistry.SetValue(""MaxDL"", System.Convert.ToInt32(textBox1.Text, 10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,57,12,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"Application.UserAppDataRegistry.SetValue(""MaxDL"", System.Convert.ToInt32(textBox1.Text, 10));"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,T:System.Windows.Forms.ComboBox,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,T:System.Windows.Forms.ComboBox,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,P:System.Windows.Forms.ComboBox.Items,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,P:System.Windows.Forms.ComboBox.ObjectCollection.Item(System.Int32),,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,T:System.Windows.Forms.Application,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,56,12,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"Application.UserAppDataRegistry.SetValue(""Interface"", cmbInterface.Items[cmbInterface.SelectedIndex].ToString ());"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,48,16,T:System.Windows.Forms.Application,,,,,"nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,48,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,T:System.Windows.Forms.Application,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,T:System.Windows.Forms.TextBox,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,P:System.Windows.Forms.TextBox.Text,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
